id	script	reading	english	tags	status	checks	note
h3p036	你的衬衫真好看。	Nǐ de chèn shān zhēn hǎo kàn.	Your shirt looks really nice.	random	verified	claude-blind,claude-review	
h3p037	我今天的成绩不错！	Wǒ jīn tiān de chéng jì bú cuò!	My grade today is pretty good!	happy	verified	claude-blind,claude-review	
h3p038	这个城市很大，也很漂亮。	Zhè ge chéng shì hěn dà, yě hěn piào liang.	This city is big and pretty.	random	verified	claude-blind,claude-review	
h3p039	我快迟到了，你快点儿！	Wǒ kuài chí dào le, nǐ kuài diǎnr!	I'm going to be late, hurry up!	random	verified	claude-blind,claude-review	
h3p040	你怎么又迟到了？	Nǐ zěn me yòu chí dào le?	Why are you late again?	random	verified	claude-blind,claude-review	
h3p041	你终于出现了！	Nǐ zhōng yú chū xiàn le!	You finally showed up!	greet	verified	claude-blind,claude-review	
h3p042	除了你，我谁也不想见。	Chú le nǐ, wǒ shéi yě bù xiǎng jiàn.	I don't want to see anyone but you.	lonely	verified	claude-blind,claude-review	
h3p043	厨房里有好吃的东西。	Chú fáng lǐ yǒu hǎo chī de dōng xi.	There's something tasty in the kitchen.	hungry	verified	claude-blind,claude-review	
h3p044	春天到了，我好高兴！	Chūn tiān dào le, wǒ hǎo gāo xìng!	Spring is here, I'm so happy!	happy	verified	claude-blind,claude-review	
h3p045	这个词语是什么意思？	Zhè ge cí yǔ shì shén me yì si?	What does this word mean?	random	verified	claude-blind,claude-review	
h3p046	你真聪明！	Nǐ zhēn cōng ming!	You're so clever!	pet	verified	claude-blind,claude-review	
h3p047	我打扫得很干净吧？	Wǒ dǎ sǎo de hěn gān jìng ba?	I cleaned it really well, didn't I?	random	verified	claude-blind,claude-review	
h3p048	你今天打算做什么？	Nǐ jīn tiān dǎ suàn zuò shén me?	What do you plan to do today?	random	verified	claude-blind,claude-review	
h3p049	我打算去公园玩儿。	Wǒ dǎ suàn qù gōng yuán wánr.	I plan to go and play in the park.	random	verified	claude-blind,claude-review	
h3p050	你出门要带手机。	Nǐ chū mén yào dài shǒu jī.	Take your phone when you go out.	goodbye	verified	claude-blind,claude-review	
h3p051	我很担心你。	Wǒ hěn dān xīn nǐ.	I'm worried about you.	lonely	verified	claude-blind,claude-review	
h3p052	我想吃蛋糕，想吃很多。	Wǒ xiǎng chī dàn gāo, xiǎng chī hěn duō.	I want cake, a lot of it.	hungry	verified	claude-blind,claude-review	
h3p053	你饿了吗？当然要吃饭！	Nǐ è le ma? Dāng rán yào chī fàn!	Are you hungry? Of course you need to eat!	random	verified	claude-blind,claude-review	
h3p054	我慢慢地走过去。	Wǒ màn màn de zǒu guò qù.	I walk over slowly.	random	verified	claude-blind,claude-review	
h3p055	把灯关了吧，我要睡觉了。	Bǎ dēng guān le ba, wǒ yào shuì jiào le.	Turn off the light, I'm going to sleep.	tired	verified	claude-blind,claude-review	
h3p056	这个地方真漂亮。	Zhè ge dì fang zhēn piào liang.	This place is really pretty.	random	verified	claude-blind,claude-review	
h3p057	你坐地铁去上班吗？	Nǐ zuò dì tiě qù shàng bān ma?	Do you take the subway to work?	random	verified	claude-blind,claude-review	
h3p058	你看得懂这张地图吗？	Nǐ kàn de dǒng zhè zhāng dì tú ma?	Can you read this map?	random	verified	claude-blind,claude-review	
h3p059	电梯坏了，只能走楼梯。	Diàn tī huài le, zhǐ néng zǒu lóu tī.	The elevator is broken, so we have to take the stairs.	random	verified	claude-blind,claude-review	
h3p060	你有新的电子邮件！	Nǐ yǒu xīn de diàn zǐ yóu jiàn!	You've got a new email!	random	verified	claude-blind,claude-review	
h3p061	太阳从东边出来了。	Tài yáng cóng dōng biān chū lái le.	The sun is rising from the east.	wake	verified	claude-blind,claude-review	
h3p062	冬天太冷了，我不想出门。	Dōng tiān tài lěng le, wǒ bù xiǎng chū mén.	Winter is too cold, I don't want to go out.	random	verified	claude-blind,claude-review	
h3p063	我最喜欢的动物是猫。	Wǒ zuì xǐ huan de dòng wù shì māo.	My favorite animal is the cat.	random	verified	claude-blind,claude-review	
h3p064	我的腿很短。	Wǒ de tuǐ hěn duǎn.	My legs are short.	random	verified	claude-blind,claude-review	
h3p065	这段路不太远。	Zhè duàn lù bú tài yuǎn.	This stretch of road isn't far.	random	verified	claude-blind,claude-review	
h3p066	你每天锻炼吗？	Nǐ měi tiān duàn liàn ma?	Do you exercise every day?	random	verified	claude-blind,claude-review	
h3p067	今天天气多么好啊！	Jīn tiān tiān qì duō me hǎo a!	What lovely weather today!	happy	verified	claude-blind,claude-review	
h3p068	我好饿啊，想吃面包。	Wǒ hǎo è a, xiǎng chī miàn bāo.	I'm so hungry. I want bread.	hungry	verified	claude-blind,claude-review	
h3p069	我想去，而你不想去。	Wǒ xiǎng qù, ér nǐ bù xiǎng qù.	I want to go, but you don't.	random	verified	claude-blind,claude-review	
h3p070	我有两只大耳朵。	Wǒ yǒu liǎng zhī dà ěr duo.	I have two big ears.	random	verified	claude-blind,claude-review	
h3p071	你发烧了吗？	Nǐ fā shāo le ma?	Do you have a fever?	random	verified	claude-blind,claude-review	
h3p072	我好像发烧了，头很疼。	Wǒ hǎo xiàng fā shāo le, tóu hěn téng.	I think I have a fever. My head hurts.	tired	verified	claude-blind,claude-review	
h3p073	你发现了什么？	Nǐ fā xiàn le shén me?	What did you find?	random	verified	claude-blind,claude-review	
h3p074	在家很方便，什么都有。	Zài jiā hěn fāng biàn, shén me dōu yǒu.	It's convenient at home, there's everything.	random	verified	claude-blind,claude-review	
h3p075	你把杯子放在哪儿了？	Nǐ bǎ bēi zi fàng zài nǎr le?	Where did you put the cup?	random	verified	claude-blind,claude-review	
h3p076	你放心，我会在家等你。	Nǐ fàng xīn, wǒ huì zài jiā děng nǐ.	Rest assured, I'll wait for you at home.	goodbye	verified	claude-blind,claude-review	
h3p077	现在几点了？还差五分十二点。	Xiàn zài jǐ diǎn le? Hái chà wǔ fēn shí èr diǎn.	What time is it? Five to twelve.	random	verified	claude-blind,claude-review	
h3p078	你发给我的邮件我看到了。	Nǐ fā gěi wǒ de yóu jiàn wǒ kàn dào le.	I saw the email you sent me.	random	verified	claude-blind,claude-review	
h3p079	你在办公室累不累？	Nǐ zài bàn gōng shì lèi bu lèi?	Are you tired at the office?	random	verified	claude-blind,claude-review	
h3p080	好舒服啊，再来一下！	Hǎo shū fu a, zài lái yí xià!	That feels great, do it again!	pet	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p081	啊，你把我放下来了！	A, nǐ bǎ wǒ fàng xià lái le!	Ah, you put me down!	dropped	verified	claude-blind,claude-review	
h3p082	我一个人在家，好安静啊。	Wǒ yí gè rén zài jiā, hǎo ān jìng a.	I'm home alone. It's so quiet.	lonely	verified	claude-blind,claude-review	
h3p083	你怎么才来？我等了好久。	Nǐ zěn me cái lái? Wǒ děng le hǎo jiǔ.	Why did you only just come? I've waited so long.	lonely	verified	claude-blind,claude-review	
h3p084	我好像迟到了，快跑！	Wǒ hǎo xiàng chí dào le, kuài pǎo!	I think I'm late, run!	wake	verified	claude-blind,claude-review	
h3p085	啊，天亮了吗？	A, tiān liàng le ma?	Ah, is it morning already?	wake	verified	claude-blind,claude-review	
h3p086	别把我放在冰箱里！	Bié bǎ wǒ fàng zài bīng xiāng lǐ!	Don't put me in the fridge!	grabbed	verified	claude-blind,claude-review	
h3p087	你带我去参加比赛吧！	Nǐ dài wǒ qù cān jiā bǐ sài ba!	Take me to the match!	random	verified	claude-blind,claude-review	
h3p088	你的成绩怎么样？	Nǐ de chéng jì zěn me yàng?	How were your grades?	random	verified	claude-blind,claude-review	
h3p089	我想搬到北方去住。	Wǒ xiǎng bān dào běi fāng qù zhù.	I want to move to the north.	random	verified	claude-blind,claude-review	
h3p090	这个包又大又重。	Zhè ge bāo yòu dà yòu zhòng.	This bag is big and heavy.	random	verified	claude-blind,claude-review	
h3p091	超市里有很多吃的。	Chāo shì lǐ yǒu hěn duō chī de.	There's a lot to eat at the supermarket.	hungry	verified	claude-blind,claude-review	
h3p092	你的鼻子和耳朵都红了。	Nǐ de bí zi hé ěr duo dōu hóng le.	Your nose and ears are both red.	random	verified	claude-blind,claude-review	
h3p093	你打算几点睡觉？	Nǐ dǎ suàn jǐ diǎn shuì jiào?	When do you plan to go to bed?	tired	verified	claude-blind,claude-review	
h3p094	我的爱好是看地上的草。	Wǒ de ài hào shì kàn dì shang de cǎo.	My hobby is watching the grass on the ground.	random	verified	claude-blind,claude-review	
h3p095	这里比较安静，我喜欢。	Zhè lǐ bǐ jiào ān jìng, wǒ xǐ huan.	It's fairly quiet here, I like it.	random	verified	claude-blind,claude-review	
h3p096	别人都说我很矮。	Bié rén dōu shuō wǒ hěn ǎi.	Everyone says I'm short.	random	verified	claude-blind,claude-review	
h3p097	下班了，你快回家吧。	Xià bān le, nǐ kuài huí jiā ba.	Work's over, come home soon.	goodbye	verified	claude-blind,claude-review	
h3p098	我在家里等你，你别担心。	Wǒ zài jiā lǐ děng nǐ, nǐ bié dān xīn.	I'll wait at home, don't worry.	goodbye	verified	claude-blind,claude-review	
h3p099	再见，路上要小心。	Zài jiàn, lù shang yào xiǎo xīn.	Bye, be careful on the way.	goodbye	verified	claude-blind,claude-review	
h3p100	你才走了半个小时，我就想你了。	Nǐ cái zǒu le bàn gè xiǎo shí, wǒ jiù xiǎng nǐ le.	You've only been gone half an hour and I miss you already.	lonely	verified	claude-blind,claude-review	
h3p101	厨房的灯还亮着。	Chú fáng de dēng hái liàng zhe.	The kitchen light is still on.	random	verified	claude-blind,claude-review	
h3p102	我想变得更聪明。	Wǒ xiǎng biàn de gèng cōng ming.	I want to become smarter.	random	verified	claude-blind,claude-review	
h3p103	今天我必须锻炼一下。	Jīn tiān wǒ bì xū duàn liàn yí xià.	Today I have to exercise.	random	verified	claude-blind,claude-review	
h3p104	我们一起打扫房间吧。	Wǒ men yì qǐ dǎ sǎo fáng jiān ba.	Let's clean the room together.	random	verified	claude-blind,claude-review	
h3p105	春天到了，外面有很多小动物。	Chūn tiān dào le, wài mian yǒu hěn duō xiǎo dòng wù.	Spring is here, and there are lots of little animals outside.	random	verified	claude-blind,claude-review	
h3p106	我把蛋糕吃完了，真好吃！	Wǒ bǎ dàn gāo chī wán le, zhēn hǎo chī!	I finished the cake, it was so yummy!	fed	verified	claude-blind,claude-review	
h3p107	这个菜单上的词语我都不懂。	Zhè ge cài dān shàng de cí yǔ wǒ dōu bù dǒng.	I don't understand any of the words on this menu.	random	verified	claude-blind,claude-review	
h3p108	你的电子邮件写得太短了。	Nǐ de diàn zǐ yóu jiàn xiě de tài duǎn le.	The email you wrote is too short.	random	verified	claude-blind,claude-review	
h3p109	我的成绩进步了，你看！	Wǒ de chéng jì jìn bù le, nǐ kàn!	My grades have improved, look!	happy	verified	claude-blind,claude-review	
h3p110	今天的比赛我很开心！	Jīn tiān de bǐ sài wǒ hěn kāi xīn!	I had so much fun at the match today!	happy	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p111	你的办法真好！	Nǐ de bàn fǎ zhēn hǎo!	Your idea is really good!	random	verified	claude-blind,claude-review	
h3p112	你要去哪个地方？	Nǐ yào qù nǎ ge dì fang?	Which place are you going to?	random	verified	claude-blind,claude-review	
h3p113	这个地铁站人真多。	Zhè ge dì tiě zhàn rén zhēn duō.	There are so many people at this subway station.	random	verified	claude-blind,claude-review	
h3p114	我在冰箱里发现了蛋糕！	Wǒ zài bīng xiāng lǐ fā xiàn le dàn gāo!	I found cake in the fridge!	happy	verified	claude-blind,claude-review	
h3p115	我一个人，好想有人帮忙。	Wǒ yí gè rén, hǎo xiǎng yǒu rén bāng máng.	I'm all alone, I wish someone would help.	lonely	verified	claude-blind,claude-review	
h3p116	我想复习一下昨天的故事。	Wǒ xiǎng fù xí yí xià zuó tiān de gù shì.	I want to go over yesterday's story again.	random	verified	claude-blind,claude-review	
h3p117	我刚才洗了脚，现在很干净！	Wǒ gāng cái xǐ le jiǎo, xiàn zài hěn gān jìng!	I just washed my feet, and now they're so clean!	happy	verified	claude-blind,claude-review	
h3p118	我好像感冒了，头有点儿疼。	Wǒ hǎo xiàng gǎn mào le, tóu yǒu diǎnr téng.	I think I've caught a cold. My head hurts a little.	random	verified	claude-blind,claude-review	
h3p119	我对你的手机很感兴趣。	Wǒ duì nǐ de shǒu jī hěn gǎn xìng qù.	I'm really curious about your phone.	random	verified	claude-blind,claude-review	
h3p120	刚才有一只鸟从我头上飞过去。	Gāng cái yǒu yì zhī niǎo cóng wǒ tóu shàng fēi guò qù.	A bird just flew over my head.	random	verified	claude-blind,claude-review	
h3p121	天阴了，我担心会下雨。	Tiān yīn le, wǒ dān xīn huì xià yǔ.	The sky has clouded over. I'm worried it will rain.	random	verified	claude-blind,claude-review	
h3p122	我想跟你一起去公园。	Wǒ xiǎng gēn nǐ yì qǐ qù gōng yuán.	I want to go to the park with you.	random	verified	claude-blind,claude-review	
h3p123	我最喜欢你的手，很舒服。	Wǒ zuì xǐ huan nǐ de shǒu, hěn shū fu.	I like your hands best. They feel nice.	pet	verified	claude-blind,claude-review	
h3p124	公园里的花开了，好看极了！	Gōng yuán lǐ de huā kāi le, hǎo kàn jí le!	The flowers in the park are out. They're so pretty!	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p125	给我讲一个故事吧。	Gěi wǒ jiǎng yí gè gù shì ba.	Tell me a story.	random	verified	claude-blind,claude-review	
h3p126	外面在刮风，我不想出去。	Wài mian zài guā fēng, wǒ bù xiǎng chū qù.	It's windy outside. I don't want to go out.	random	verified	claude-blind,claude-review	
h3p127	请把灯关了，我想睡觉。	Qǐng bǎ dēng guān le, wǒ xiǎng shuì jiào.	Please turn off the light. I want to sleep.	tired	verified	claude-blind,claude-review	
h3p128	你和我的关系最好了！	Nǐ hé wǒ de guān xi zuì hǎo le!	You and I are the best of friends!	happy	verified	claude-blind,claude-review	
h3p129	谢谢你这么关心我。	Xiè xie nǐ zhè me guān xīn wǒ.	Thank you for caring about me so much.	random	verified	claude-blind,claude-review	
h3p130	关于明天，你有什么打算？	Guān yú míng tiān, nǐ yǒu shén me dǎ suàn?	What are your plans for tomorrow?	random	verified	claude-blind,claude-review	
h3p131	你去过几个国家？	Nǐ qù guo jǐ gè guó jiā?	How many countries have you been to?	random	verified	claude-blind,claude-review	
h3p132	过去我住在水里。	Guò qù wǒ zhù zài shuǐ lǐ.	I used to live in the water.	random	verified	claude-blind,claude-review	
h3p133	你想吃蛋糕还是面包？	Nǐ xiǎng chī dàn gāo hái shì miàn bāo?	Would you like cake or bread?	random	verified	claude-blind,claude-review	
h3p134	外面下大雨，我好害怕。	Wài mian xià dà yǔ, wǒ hǎo hài pà.	It is pouring outside. I am so scared.	random	verified	claude-blind,claude-review	
h3p135	黑板上写的字，我看不懂。	Hēi bǎn shàng xiě de zì, wǒ kàn bù dǒng.	I can't read what's written on the blackboard.	random	verified	claude-blind,claude-review	
h3p136	后来我又睡着了。	Hòu lái wǒ yòu shuì zháo le.	Afterwards I fell asleep again.	wake	verified	claude-blind,claude-review	
h3p137	你的护照在哪儿？	Nǐ de hù zhào zài nǎr?	Where's your passport?	random	verified	claude-blind,claude-review	
h3p138	我想把钱花在好吃的东西上。	Wǒ xiǎng bǎ qián huā zài hǎo chī de dōng xi shàng.	I want to spend my money on tasty things.	random	verified	claude-blind,claude-review	
h3p139	我想画一只大鱼。	Wǒ xiǎng huà yì zhī dà yú.	I want to draw a big fish.	random	verified	claude-blind,claude-review	
h3p140	我的东西坏了，你能帮我吗？	Wǒ de dōng xi huài le, nǐ néng bāng wǒ ma?	Something of mine is broken. Can you help me?	random	verified	claude-blind,claude-review	
h3p141	这里的环境真好，很安静。	Zhè lǐ de huán jìng zhēn hǎo, hěn ān jìng.	It's lovely here. So quiet.	random	verified	claude-review,claude-adjudicated	settled by claude-adjudicated: blind reading means the same as the English (wording only)
h3p142	我想换一个新的家。	Wǒ xiǎng huàn yí gè xīn de jiā.	I want to switch to a new home.	random	verified	claude-blind,claude-review	
h3p143	你去过黄河吗？	Nǐ qù guo huáng hé ma?	Have you ever been to the Yellow River?	random	verified	claude-blind,claude-review	
h3p144	你今天有会议吗？别忘了我！	Nǐ jīn tiān yǒu huì yì ma? Bié wàng le wǒ!	Do you have a meeting today? Don't forget about me!	random	verified	claude-blind,claude-review	
h3p145	茶或者果汁，我都可以喝。	Chá huò zhě guǒ zhī, wǒ dōu kě yǐ hē.	Tea or juice, either is fine with me.	random	verified	claude-blind,claude-review	
h3p146	我几乎每天都想你。	Wǒ jī hū měi tiān dōu xiǎng nǐ.	I think of you almost every day.	lonely	verified	claude-blind,claude-review	
h3p147	这是个好机会，我们出去玩吧！	Zhè shì gè hǎo jī huì, wǒ men chū qù wán ba!	This is a great chance. Let's go out and play!	happy	verified	claude-blind,claude-review	
h3p148	今天出太阳了，我高兴极了！	Jīn tiān chū tài yáng le, wǒ gāo xìng jí le!	The sun is out today. I'm so happy!	happy	verified	claude-blind,claude-review	
h3p149	你还记得我的名字吗？	Nǐ hái jì de wǒ de míng zi ma?	Do you still remember my name?	random	verified	claude-blind,claude-review	
h3p150	我最喜欢的季节是春天。	Wǒ zuì xǐ huan de jì jié shì chūn tiān.	Spring is my favorite season.	random	verified	claude-blind,claude-review	
h3p151	让我检查一下你的包里有没有吃的。	Ràng wǒ jiǎn chá yí xià nǐ de bāo lǐ yǒu méi yǒu chī de.	Let me check whether there's any food in your bag.	hungry	verified	claude-blind,claude-review	
h3p152	这个很简单，我也会！	Zhè ge hěn jiǎn dān, wǒ yě huì!	This is easy. Even I can do it!	random	verified	claude-blind,claude-review	
h3p153	多吃水果，身体才健康。	Duō chī shuǐ guǒ, shēn tǐ cái jiàn kāng.	Eat more fruit and you'll be healthy.	random	verified	claude-blind,claude-review	
h3p154	明天见面时，我有东西要给你看。	Míng tiān jiàn miàn shí, wǒ yǒu dōng xi yào gěi nǐ kàn.	When we meet tomorrow, I have something to show you.	random	verified	claude-blind,claude-review	
h3p155	我给你讲讲今天的事情吧。	Wǒ gěi nǐ jiǎng jiǎng jīn tiān de shì qing ba.	Let me tell you what happened today.	random	verified	claude-blind,claude-review	
h3p156	你教我说话，好不好？	Nǐ jiāo wǒ shuō huà, hǎo bu hǎo?	Will you teach me to talk?	random	verified	claude-blind,claude-review	
h3p157	我喜欢坐在桌子的一角。	Wǒ xǐ huan zuò zài zhuō zi de yì jiǎo.	I like sitting on the corner of the table.	random	verified	claude-blind,claude-review	
h3p158	我的脚好冷。	Wǒ de jiǎo hǎo lěng.	My feet are so cold.	random	verified	claude-blind,claude-review	
h3p159	你能来接我吗？	Nǐ néng lái jiē wǒ ma?	Can you come and pick me up?	random	verified	claude-blind,claude-review	
h3p160	电视里有一个好看的节目。	Diàn shì lǐ yǒu yí gè hǎo kàn de jié mù.	There's a good show on TV.	random	verified	claude-blind,claude-review	
h3p161	今天是节日，我们吃好吃的吧！	Jīn tiān shì jié rì, wǒ men chī hǎo chī de ba!	It's a holiday today. Let's eat something yummy!	happy	verified	claude-blind,claude-review	
h3p162	两只小鱼要结婚了！	Liǎng zhī xiǎo yú yào jié hūn le!	Two little fish are getting married!	random	verified	claude-blind,claude-review	
h3p163	会议什么时候结束？	Huì yì shén me shí hou jié shù?	When does the meeting end?	random	verified	claude-blind,claude-review	
h3p164	我不会做这个，你能帮我解决吗？	Wǒ bú huì zuò zhè ge, nǐ néng bāng wǒ jiě jué ma?	I can't do this. Can you sort it out for me?	random	verified	claude-blind,claude-review	
h3p165	我可以借你的椅子坐一下吗？	Wǒ kě yǐ jiè nǐ de yǐ zi zuò yí xià ma?	Can I borrow your chair for a bit?	random	verified	claude-blind,claude-review	
h3p166	你为什么经常不理我？	Nǐ wèi shén me jīng cháng bù lǐ wǒ?	Why do you so often ignore me?	lonely	verified	claude-blind,claude-review	
h3p167	我看到一只猫经过门口。	Wǒ kàn dào yì zhī māo jīng guò mén kǒu.	I saw a cat pass by the door.	random	verified	claude-blind,claude-review	
h3p168	你的经理今天不高兴吗？	Nǐ de jīng lǐ jīn tiān bù gāo xìng ma?	Is your manager in a bad mood today?	random	verified	claude-blind,claude-review	
h3p169	你走了好久，我一个人好难过。	Nǐ zǒu le hǎo jiǔ, wǒ yí gè rén hǎo nán guò.	You have been gone so long. I am so sad on my own.	lonely	verified	claude-blind,claude-review	
h3p170	这本旧书是我最爱的。	Zhè běn jiù shū shì wǒ zuì ài de.	This old book is my favorite.	random	verified	claude-blind,claude-review	
h3p171	你能教我说这个句子吗？	Nǐ néng jiāo wǒ shuō zhè ge jù zi ma?	Can you teach me to say this sentence?	random	verified	claude-blind,claude-review	
h3p172	我决定了，今天不睡觉！	Wǒ jué dìng le, jīn tiān bú shuì jiào!	I've decided. I'm not sleeping today!	random	verified	claude-blind,claude-review	
h3p173	你的脸好可爱！	Nǐ de liǎn hǎo kě ài!	Your face is so cute!	pet	verified	claude-blind,claude-review	
h3p174	我渴了，想喝水。	Wǒ kě le, xiǎng hē shuǐ.	I'm thirsty. I want some water.	hungry	verified	claude-blind,claude-review	
h3p175	现在是三点一刻。	Xiàn zài shì sān diǎn yí kè.	It's a quarter past three.	random	verified	claude-blind,claude-review	
h3p176	有客人来了，快去开门！	Yǒu kè rén lái le, kuài qù kāi mén!	A guest is here. Go and open the door!	random	verified	claude-blind,claude-review	
h3p177	空调太冷了，我要感冒了。	Kōng tiáo tài lěng le, wǒ yào gǎn mào le.	The air conditioning is too cold. I'm going to catch a cold.	random	verified	claude-blind,claude-review	
h3p178	我想吃一口你的蛋糕。	Wǒ xiǎng chī yì kǒu nǐ de dàn gāo.	I'd like a bite of your cake.	hungry	verified	claude-blind,claude-review	
h3p179	你走了，我想哭。	Nǐ zǒu le, wǒ xiǎng kū.	You're leaving, and I want to cry.	goodbye	verified	claude-blind,claude-review	
h3p180	你的裤子真好看。	Nǐ de kù zi zhēn hǎo kàn.	Your trousers look really nice.	random	verified	claude-blind,claude-review	
h3p181	我不会用筷子。	Wǒ bú huì yòng kuài zi.	I can't use chopsticks.	random	verified	claude-blind,claude-review	
h3p182	天是蓝的，草是绿的。	Tiān shì lán de, cǎo shì lǜ de.	The sky is blue and the grass is green.	random	verified	claude-blind,claude-review	
h3p183	我们的房子已经很旧了。	Wǒ men de fáng zi yǐ jīng hěn jiù le.	Our house is very old now.	random	verified	claude-blind,claude-review	
h3p184	别离开我，好吗？	Bié lí kāi wǒ, hǎo ma?	Don't leave me, okay?	lonely	verified	claude-blind,claude-review	
h3p185	我今天没有力气。	Wǒ jīn tiān méi yǒu lì qi.	I have no strength today.	tired	verified	claude-blind,claude-review	
