id	script	reading	english	gloss	gloss_reading	status	checks	note
h2x012	这个面条好吃吗？｜非常好吃！你也吃一点儿吧。	Zhè ge miàn tiáo hǎo chī ma? | Fēi cháng hǎo chī! Nǐ yě chī yì diǎnr ba.	Are these noodles tasty? | Very tasty! You have some too.	هَلْ هٰذِهِ الْمَعْكَرُونَةُ لَذِيذَةٌ؟ | لَذِيذَةٌ جِدًّا! كُلْ أَنْتَ أَيْضًا قَلِيلًا مِنْهَا.	Hal hādhihi al-maʿkarūnatu ladhīdha? | Ladhīdhatun jiddan! Kul anta ayḍan qalīlan minhā.	draft		
h2x013	你想喝咖啡还是牛奶？｜我想喝咖啡，谢谢。	Nǐ xiǎng hē kā fēi hái shì niú nǎi? | Wǒ xiǎng hē kā fēi, xiè xie.	Do you want coffee or milk? | I'd like coffee, thanks.	هَلْ تُرِيدُ قَهْوَةً أَمْ حَلِيبًا؟ | أُرِيدُ قَهْوَةً، شُكْرًا.	Hal turīdu qahwatan am ḥalīban? | Urīdu qahwa, shukran.	draft		
h2x014	你觉得这个西瓜怎么样？｜很好吃，我很喜欢。	Nǐ jué de zhè ge xī guā zěn me yàng? | Hěn hǎo chī, wǒ hěn xǐ huan.	What do you think of this watermelon? | It's tasty, I like it a lot.	مَا رَأْيُكَ فِي هٰذِهِ الْبَطِّيخَةِ؟ | إِنَّهَا لَذِيذَةٌ، أُحِبُّهَا كَثِيرًا.	Mā raʾyuka fī hādhihi al-baṭṭīkha? | Innahā ladhīdha, uḥibbuhā kathīran.	draft		
h2x015	服务员，我要一个鸡蛋面。｜好的，请等一下。	Fú wù yuán, wǒ yào yí gè jī dàn miàn. | Hǎo de, qǐng děng yí xià.	Waiter, I'd like an egg noodle dish. | Sure, please wait a moment.	يَا نَادِلُ، أُرِيدُ طَبَقَ مَعْكَرُونَةٍ بِالْبَيْضِ. | حَسَنًا، مِنْ فَضْلِكَ انْتَظِرْ قَلِيلًا.	Yā nādil, urīdu ṭabaqa maʿkarūnatin bi-l-bayḍ. | Ḥasanan, min faḍlika intaẓir qalīlan.	draft		
h2x016	这个多少钱？｜很便宜，三块钱。｜太好了，我买一个。	Zhè ge duō shao qián? | Hěn pián yi, sān kuài qián. | Tài hǎo le, wǒ mǎi yí gè.	How much is this? | It's cheap, three yuan. | Great, I'll buy one.	بِكَمْ هٰذَا؟ | إِنَّهُ رَخِيصٌ، بِثَلَاثَةِ يُوَانٍ. | رَائِعٌ، سَأَشْتَرِي وَاحِدًا.	Bikam hādhā? | Innahu rakhīṣ, bithalāthati yuwān. | Rāʾiʿ, saʾashtarī wāḥidan.	draft		
h2x017	这个苹果很贵。｜是的，但是很好吃。	Zhè ge píng guǒ hěn guì. | Shì de, dàn shì hěn hǎo chī.	This apple is quite expensive. | Yeah, but it's very tasty.	هٰذِهِ التُّفَّاحَةُ غَالِيَةٌ جِدًّا. | نَعَمْ، لٰكِنَّهَا لَذِيذَةٌ جِدًّا.	Hādhihi at-tuffāḥatu ghāliyatun jiddan. | Naʿam, lākinnahā ladhīdhatun jiddan.	draft		
h2x018	你在准备晚饭吗？｜是，我在做鸡蛋面。	Nǐ zài zhǔn bèi wǎn fàn ma? | Shì, wǒ zài zuò jī dàn miàn.	Are you preparing dinner? | Yes, I'm making egg noodles.	هَلْ تُحَضِّرُ الْعَشَاءَ؟ | نَعَمْ، أَصْنَعُ مَعْكَرُونَةً بِالْبَيْضِ.	Hal tuḥaḍḍiru al-ʿashāʾ? | Naʿam, aṣnaʿu maʿkarūnatan bi-l-bayḍ.	draft		
h2x019	你已经吃饭了吗？｜还没有，我想现在吃。	Nǐ yǐ jīng chī fàn le ma? | Hái méi yǒu, wǒ xiǎng xiàn zài chī.	Have you already eaten? | Not yet, I want to eat now.	هَلْ أَكَلْتَ بِالْفِعْلِ؟ | لَيْسَ بَعْدُ، أُرِيدُ أَنْ آكُلَ الْآنَ.	Hal akalta bi-l-fiʿl? | Laysa baʿd, urīdu an ākula al-ʾān.	draft		
h2x020	我们一起去饭店吃饭吧！｜好，我也想吃鱼。	Wǒ men yì qǐ qù fàn diàn chī fàn ba! | Hǎo, wǒ yě xiǎng chī yú.	Let's go eat at a restaurant together! | Sure, I want to eat fish too.	لِنَذْهَبْ مَعًا إِلَى الْمَطْعَمِ لِنَأْكُلَ! | حَسَنًا، أُرِيدُ أَنْ آكُلَ سَمَكًا أَيْضًا.	Linadhhab maʿan ilā al-maṭʿami linaʾkul! | Ḥasanan, urīdu an ākula samakan ayḍan.	draft		
h2x021	你吃过羊肉吗？｜吃过，很好吃，但是有点儿贵。	Nǐ chī guo yáng ròu ma? | Chī guo, hěn hǎo chī, dàn shì yǒu diǎnr guì.	Have you had mutton before? | Yes, it's tasty, but a bit expensive.	هَلْ أَكَلْتَ لَحْمَ الْغَنَمِ مِنْ قَبْلُ؟ | نَعَمْ، إِنَّهُ لَذِيذٌ، لٰكِنَّهُ غَالٍ قَلِيلًا.	Hal akalta laḥma al-ghanami min qabl? | Naʿam, innahu ladhīdh, lākinnahu ghālin qalīlan.	draft		
h2x022	你觉得咖啡好喝吗？｜好喝，我很喜欢咖啡。	Nǐ jué de kā fēi hǎo hē ma? | Hǎo hē, wǒ hěn xǐ huan kā fēi.	Do you think coffee tastes good? | It does, I really like coffee.	هَلْ تَرَى أَنَّ الْقَهْوَةَ لَذِيذَةٌ؟ | إِنَّهَا لَذِيذَةٌ، أُحِبُّ الْقَهْوَةَ كَثِيرًا.	Hal tarā anna al-qahwata ladhīdha? | Innahā ladhīdha, uḥibbu al-qahwata kathīran.	draft		
h2x024	明天会下雪吗？｜可能会，天气很冷。	Míng tiān huì xià xuě ma? | Kě néng huì, tiān qì hěn lěng.	Will it snow tomorrow? | Maybe, it's very cold.	هَلْ سَتُثْلِجُ غَدًا؟ | رُبَّمَا، الطَّقْسُ بَارِدٌ جِدًّا.	Hal satuthliju ghadan? | Rubbamā, aṭ-ṭaqsu bāridun jiddan.	draft		
h2x025	今天是晴天还是阴天？｜是阴天，可能要下雨。	Jīn tiān shì qíng tiān hái shì yīn tiān? | Shì yīn tiān, kě néng yào xià yǔ.	Is it sunny or cloudy today? | It's cloudy, it might rain.	هَلِ الْيَوْمُ مُشْمِسٌ أَمْ غَائِمٌ؟ | إِنَّهُ غَائِمٌ، رُبَّمَا تُمْطِرُ.	Hali al-yawmu mushmisun am ghāʾim? | Innahu ghāʾim, rubbamā tumṭir.	draft		
h2x026	外面在下雪！｜真的吗？我们出去玩吧！	Wài mian zài xià xuě! | Zhēn de ma? Wǒ men chū qù wán ba!	It's snowing outside! | Really? Let's go out and play!	إِنَّهَا تُثْلِجُ فِي الْخَارِجِ! | حَقًّا؟ لِنَخْرُجْ لِنَلْعَبَ!	Innahā tuthliju fī al-khārij! | Ḥaqqan? Linakhruj linalʿab!	draft		
h2x027	今天非常热，你热吗？｜我也很热，想去游泳。	Jīn tiān fēi cháng rè, nǐ rè ma? | Wǒ yě hěn rè, xiǎng qù yóu yǒng.	It's extremely hot today, are you hot? | I'm hot too, I want to go swimming.	الطَّقْسُ حَارٌّ جِدًّا الْيَوْمَ، هَلْ تَشْعُرُ بِالْحَرِّ؟ | أَشْعُرُ بِالْحَرِّ أَيْضًا، أُرِيدُ أَنْ أَسْبَحَ.	Aṭ-ṭaqsu ḥārrun jiddan al-yawm, hal tashʿuru bi-l-ḥarr? | Ashʿuru bi-l-ḥarri ayḍan, urīdu an asbaḥ.	draft		
h2x028	现在天气怎么样？｜现在很冷，但是明天会晴。	Xiàn zài tiān qì zěn me yàng? | Xiàn zài hěn lěng, dàn shì míng tiān huì qíng.	What's the weather like now? | It's cold now, but tomorrow will be sunny.	كَيْفَ الطَّقْسُ الْآنَ؟ | الطَّقْسُ بَارِدٌ الْآنَ، لٰكِنَّ الْغَدَ سَيَكُونُ مُشْمِسًا.	Kayfa aṭ-ṭaqsu al-ʾān? | Aṭ-ṭaqsu bāridun al-ʾān, lākinna al-ghada sayakūnu mushmisan.	draft		
h2x029	下雨了，我们回家吧。｜好，我们等一下再走。	Xià yǔ le, wǒ men huí jiā ba. | Hǎo, wǒ men děng yí xià zài zǒu.	It's raining, let's go home. | Okay, let's wait a bit and then go.	إِنَّهَا تُمْطِرُ، لِنَعُدْ إِلَى الْبَيْتِ. | حَسَنًا، لِنَنْتَظِرْ قَلِيلًا ثُمَّ نَذْهَبَ.	Innahā tumṭir, linaʿud ilā al-bayt. | Ḥasanan, linantaẓir qalīlan thumma nadhhab.	draft		
h2x030	今天天气真好！｜是的，我们一起去外面玩吧。	Jīn tiān tiān qì zhēn hǎo! | Shì de, wǒ men yì qǐ qù wài mian wán ba.	The weather's really nice today! | Yeah, let's go outside and play together.	الطَّقْسُ جَمِيلٌ جِدًّا الْيَوْمَ! | نَعَمْ، لِنَذْهَبْ مَعًا لِنَلْعَبَ فِي الْخَارِجِ.	Aṭ-ṭaqsu jamīlun jiddan al-yawm! | Naʿam, linadhhab maʿan linalʿaba fī al-khārij.	draft		
h2x031	你几点睡觉？｜我晚上十点睡觉，你呢？｜我十一点睡觉。	Nǐ jǐ diǎn shuì jiào? | Wǒ wǎn shang shí diǎn shuì jiào, nǐ ne? | Wǒ shí yī diǎn shuì jiào.	What time do you go to sleep? | I go to sleep at ten in the evening, and you? | I go to sleep at eleven.	فِي أَيِّ سَاعَةٍ تَنَامُ؟ | أَنَامُ فِي السَّاعَةِ الْعَاشِرَةِ مَسَاءً، وَأَنْتَ؟ | أَنَامُ فِي السَّاعَةِ الْحَادِيَةَ عَشْرَةَ.	Fī ayyi sāʿatin tanām? | Anāmu fī as-sāʿati al-ʿāshirati masāʾ, waʾant? | Anāmu fī as-sāʿati al-ḥādiyata ʿashra.	draft		
h2x032	你今天很累吗？｜非常累，我想早点休息。	Nǐ jīn tiān hěn lèi ma? | Fēi cháng lèi, wǒ xiǎng zǎo diǎn xiū xi.	Are you very tired today? | Extremely tired, I want to rest a bit early.	هَلْ أَنْتَ مُتْعَبٌ جِدًّا الْيَوْمَ؟ | مُتْعَبٌ جِدًّا، أُرِيدُ أَنْ أَسْتَرِيحَ مُبَكِّرًا قَلِيلًا.	Hal anta mutʿabun jiddan al-yawm? | Mutʿabun jiddan, urīdu an astarīḥa mubakkiran qalīlan.	draft		
h2x033	你几点起床？｜我早上七点起床。	Nǐ jǐ diǎn qǐ chuáng? | Wǒ zǎo shang qī diǎn qǐ chuáng.	What time do you get up? | I get up at seven in the morning.	فِي أَيِّ سَاعَةٍ تَسْتَيْقِظُ؟ | أَسْتَيْقِظُ فِي السَّاعَةِ السَّابِعَةِ صَبَاحًا.	Fī ayyi sāʿatin tastayqiẓ? | Astayqiẓu fī as-sāʿati as-sābiʿati ṣabāḥan.	draft		
h2x034	你昨天晚上睡得好吗？｜睡得很好，我现在不累。	Nǐ zuó tiān wǎn shang shuì de hǎo ma? | Shuì de hěn hǎo, wǒ xiàn zài bú lèi.	Did you sleep well last night? | I slept really well, I'm not tired now.	هَلْ نِمْتَ جَيِّدًا لَيْلَةَ أَمْسِ؟ | نِمْتُ جَيِّدًا جِدًّا، لَسْتُ مُتْعَبًا الْآنَ.	Hal nimta jayyidan laylata ams? | Nimtu jayyidan jiddan, lastu mutʿaban al-ʾān.	draft		
h2x035	你昨天睡了几个小时？｜我睡了八个小时。	Nǐ zuó tiān shuì le jǐ gè xiǎo shí? | Wǒ shuì le bā gè xiǎo shí.	How many hours did you sleep yesterday? | I slept for eight hours.	كَمْ سَاعَةً نِمْتَ أَمْسِ؟ | نِمْتُ ثَمَانِيَ سَاعَاتٍ.	Kam sāʿatan nimta ams? | Nimtu thamāniya sāʿāt.	draft		
h2x036	你有哥哥吗？｜没有，但是我有一个弟弟和一个妹妹。	Nǐ yǒu gē ge ma? | Méi yǒu, dàn shì wǒ yǒu yí gè dì di hé yí gè mèi mei.	Do you have an older brother? | No, but I have a younger brother and a younger sister.	هَلْ لَدَيْكَ أَخٌ أَكْبَرُ؟ | لَا، لٰكِنْ لَدَيَّ أَخٌ أَصْغَرُ وَأُخْتٌ صَغِيرَةٌ.	Hal ladayka akhun akbar? | Lā, lākin ladayya akhun aṣgharu waʾukhtun ṣaghīra.	draft		
h2x037	你姐姐做什么工作？｜她在一家公司上班。	Nǐ jiě jie zuò shén me gōng zuò? | Tā zài yì jiā gōng sī shàng bān.	What does your older sister do for work? | She works at a company.	مَاذَا تَعْمَلُ أُخْتُكَ الْكَبِيرَةُ؟ | إِنَّهَا تَعْمَلُ فِي شَرِكَةٍ.	Mādhā taʿmalu ukhtuka al-kabīra? | Innahā taʿmalu fī sharika.	draft		
h2x038	你喜欢什么运动？｜我喜欢踢足球，你呢？｜我喜欢打篮球。	Nǐ xǐ huan shén me yùn dòng? | Wǒ xǐ huan tī zú qiú, nǐ ne? | Wǒ xǐ huan dǎ lán qiú.	What sport do you like? | I like playing football, and you? | I like playing basketball.	أَيَّ رِيَاضَةٍ تُحِبُّ؟ | أُحِبُّ لَعِبَ كُرَةِ الْقَدَمِ، وَأَنْتَ؟ | أُحِبُّ لَعِبَ كُرَةِ السَّلَّةِ.	Ayya riyāḍatin tuḥibb? | Uḥibbu laʿiba kurati al-qadam, waʾant? | Uḥibbu laʿiba kurati as-salla.	draft		
h2x039	你每天跑步吗？｜是，我每天跑步，身体很好。	Nǐ měi tiān pǎo bù ma? | Shì, wǒ měi tiān pǎo bù, shēn tǐ hěn hǎo.	Do you jog every day? | Yes, I jog every day, I'm very healthy.	هَلْ تَجْرِي كُلَّ يَوْمٍ؟ | نَعَمْ، أَجْرِي كُلَّ يَوْمٍ، وَصِحَّتِي جَيِّدَةٌ جِدًّا.	Hal tajrī kulla yawm? | Naʿam, ajrī kulla yawm, waṣiḥḥatī jayyidatun jiddan.	draft		
h2x040	明天有考试吗？｜有，是汉语考试，我有点儿忙。	Míng tiān yǒu kǎo shì ma? | Yǒu, shì hàn yǔ kǎo shì, wǒ yǒu diǎnr máng.	Is there an exam tomorrow? | Yes, a Chinese exam, I'm a bit busy.	هَلْ هُنَاكَ امْتِحَانٌ غَدًا؟ | نَعَمْ، امْتِحَانُ اللُّغَةِ الصِّينِيَّةِ، أَنَا مَشْغُولٌ قَلِيلًا.	Hal hunāka imtiḥānun ghadan? | Naʿam, imtiḥānu al-lughati aṣ-ṣīniyya, anā mashghūlun qalīlan.	draft		
h2x041	这个问题你懂吗？｜不懂，你可以告诉我吗？｜可以，我来帮助你。	Zhè ge wèn tí nǐ dǒng ma? | Bù dǒng, nǐ kě yǐ gào su wǒ ma? | Kě yǐ, wǒ lái bāng zhù nǐ.	Do you understand this problem? | I don't, can you tell me? | Sure, I'll help you.	هَلْ تَفْهَمُ هٰذِهِ الْمَسْأَلَةَ؟ | لَا أَفْهَمُ، هَلْ يُمْكِنُكَ أَنْ تُخْبِرَنِي؟ | يُمْكِنُنِي، سَأُسَاعِدُكَ.	Hal tafhamu hādhihi al-masʾala? | Lā afham, hal yumkinuka an tukhbiranī? | Yumkinunī, saʾusāʿiduk.	draft		
h2x042	老师问了一个问题，你回答了吗？｜回答了，但是我觉得我错了。	Lǎo shī wèn le yí gè wèn tí, nǐ huí dá le ma? | Huí dá le, dàn shì wǒ jué de wǒ cuò le.	The teacher asked a question, did you answer it? | I did, but I think I got it wrong.	سَأَلَ الْمُعَلِّمُ سُؤَالًا، هَلْ أَجَبْتَ عَنْهُ؟ | أَجَبْتُ، لٰكِنِّي أَظُنُّ أَنِّي أَخْطَأْتُ.	Saʾala al-muʿallimu suʾālan, hal ajabta ʿanh? | Ajabt, lākinnī aẓunnu annī akhṭaʾt.	draft		
h2x043	你的手机在哪儿？｜在桌子上边。	Nǐ de shǒu jī zài nǎr? | Zài zhuō zi shàng bian.	Where's your phone? | It's on the table.	أَيْنَ هَاتِفُكَ؟ | إِنَّهُ فَوْقَ الطَّاوِلَةِ.	Ayna hātifuk? | Innahu fawqa aṭ-ṭāwila.	draft		
h2x044	宾馆在哪儿？离这儿远吗？｜不远，很近，在你的右边。	Bīn guǎn zài nǎr? Lí zhèr yuǎn ma? | Bù yuǎn, hěn jìn, zài nǐ de yòu bian.	Where's the hotel? Is it far from here? | Not far, it's close, on your right.	أَيْنَ الْفُنْدُقُ؟ هَلْ هُوَ بَعِيدٌ مِنْ هُنَا؟ | لَيْسَ بَعِيدًا، إِنَّهُ قَرِيبٌ، عَلَى يَمِينِكَ.	Ayna al-funduq? Hal huwa baʿīdun min hunā? | Laysa baʿīdan, innahu qarīb, ʿalā yamīnik.	draft		
h2x045	机场怎么走？｜往前走，机场就在左边。	Jī chǎng zěn me zǒu? | Wǎng qián zǒu, jī chǎng jiù zài zuǒ bian.	How do I get to the airport? | Go straight ahead, the airport is right on the left.	كَيْفَ أَذْهَبُ إِلَى الْمَطَارِ؟ | اذْهَبْ إِلَى الْأَمَامِ، الْمَطَارُ عَلَى الْيَسَارِ مُبَاشَرَةً.	Kayfa adhhabu ilā al-maṭār? | Idhhab ilā al-ʾamām, al-maṭāru ʿalā al-yasāri mubāshara.	draft		
h2x046	这件衣服多少钱？｜不贵，很便宜。｜太好了，我买了。	Zhè jiàn yī fu duō shao qián? | Bú guì, hěn pián yi. | Tài hǎo le, wǒ mǎi le.	How much is this piece of clothing? | Not expensive, it's cheap. | Great, I'll buy it.	بِكَمْ هٰذِهِ الْمَلَابِسُ؟ | لَيْسَتْ غَالِيَةً، إِنَّهَا رَخِيصَةٌ. | رَائِعٌ، سَأَشْتَرِيهَا.	Bikam hādhihi al-malābis? | Laysat ghāliya, innahā rakhīṣa. | Rāʾiʿ, saʾashtarīhā.	draft		
h2x047	你想买铅笔吗？｜想，我也要买报纸。	Nǐ xiǎng mǎi qiān bǐ ma? | Xiǎng, wǒ yě yào mǎi bào zhǐ.	Do you want to buy a pencil? | Yes, I also want to buy a newspaper.	هَلْ تُرِيدُ أَنْ تَشْتَرِيَ قَلَمًا؟ | نَعَمْ، أُرِيدُ أَيْضًا أَنْ أَشْتَرِيَ جَرِيدَةً.	Hal turīdu an tashtariya qalaman? | Naʿam, urīdu ayḍan an ashtariya jarīda.	draft		
h2x048	你去年去哪儿旅游了？｜我去年去了北京，非常漂亮。	Nǐ qù nián qù nǎr lǚ yóu le? | Wǒ qù nián qù le běi jīng, fēi cháng piào liang.	Where did you travel last year? | I went to Beijing last year, it's very beautiful.	إِلَى أَيْنَ سَافَرْتَ السَّنَةَ الْمَاضِيَةَ؟ | ذَهَبْتُ إِلَى بِكِينَ السَّنَةَ الْمَاضِيَةَ، إِنَّهَا جَمِيلَةٌ جِدًّا.	Ilā ayna sāfarta as-sanata al-māḍiya? | Dhahabtu ilā bikīna as-sanata al-māḍiya, innahā jamīlatun jiddan.	draft		
h2x049	飞机快到机场了吗？｜快到了，我们准备下飞机吧。	Fēi jī kuài dào jī chǎng le ma? | Kuài dào le, wǒ men zhǔn bèi xià fēi jī ba.	Is the plane about to reach the airport? | Almost there, let's get ready to get off.	هَلِ الطَّائِرَةُ عَلَى وَشْكِ الْوُصُولِ إِلَى الْمَطَارِ؟ | سَنَصِلُ قَرِيبًا، لِنَسْتَعِدَّ لِلنُّزُولِ.	Hali aṭ-ṭāʾiratu ʿalā washki al-wuṣūli ilā al-maṭār? | Sanaṣilu qarīban, linastaʿidda li-n-nuzūl.	draft		
h2x050	你最喜欢什么颜色？｜我最喜欢红色，你呢？｜我喜欢黑色。	Nǐ zuì xǐ huan shén me yán sè? | Wǒ zuì xǐ huan hóng sè, nǐ ne? | Wǒ xǐ huan hēi sè.	What's your favorite color? | I like red the most, and you? | I like black.	مَا هُوَ لَوْنُكَ الْمُفَضَّلُ؟ | أُفَضِّلُ اللَّوْنَ الْأَحْمَرَ، وَأَنْتَ؟ | أُحِبُّ اللَّوْنَ الْأَسْوَدَ.	Mā huwa lawnuka al-mufaḍḍal? | Ufaḍḍilu al-lawna al-ʾaḥmar, waʾant? | Uḥibbu al-lawna al-ʾaswad.	draft		
h2x051	你今天为什么不快乐？｜因为我的手表不见了。	Nǐ jīn tiān wèi shén me bú kuài lè? | Yīn wèi wǒ de shǒu biǎo bú jiàn le.	Why aren't you happy today? | Because my watch is missing.	لِمَاذَا أَنْتَ غَيْرُ سَعِيدٍ الْيَوْمَ؟ | لِأَنَّ سَاعَتِي ضَاعَتْ.	Limādhā anta ghayru saʿīdin al-yawm? | Liʾanna sāʿatī ḍāʿat.	draft		
h2x052	你笑什么？｜我觉得今天很快乐。	Nǐ xiào shén me? | Wǒ jué de jīn tiān hěn kuài lè.	What are you smiling about? | I just feel happy today.	عَلَامَ تَبْتَسِمُ؟ | أَشْعُرُ بِالسَّعَادَةِ الْيَوْمَ.	ʿAlāma tabtasim? | Ashʿuru bi-s-saʿādati al-yawm.	draft		
h2x053	你怎么了？｜我可能生病了，身体不太好。	Nǐ zěn me le? | Wǒ kě néng shēng bìng le, shēn tǐ bú tài hǎo.	What's wrong? | I might be sick, I'm not feeling well.	مَا بِكَ؟ | رُبَّمَا أَنَا مَرِيضٌ، لَسْتُ بِخَيْرٍ.	Mā bik? | Rubbamā anā marīḍ, lastu bikhayr.	draft		
h2x054	你要去医院吗？｜要，我想买一点儿药。	Nǐ yào qù yī yuàn ma? | Yào, wǒ xiǎng mǎi yì diǎnr yào.	Are you going to the hospital? | Yes, I want to buy some medicine.	هَلْ سَتَذْهَبُ إِلَى الْمُسْتَشْفَى؟ | نَعَمْ، أُرِيدُ أَنْ أَشْتَرِيَ قَلِيلًا مِنَ الدَّوَاءِ.	Hal satadhhabu ilā al-mustashfā? | Naʿam, urīdu an ashtariya qalīlan mina ad-dawāʾ.	draft		
h2x055	你会跳舞吗？｜会一点儿，我也喜欢唱歌。	Nǐ huì tiào wǔ ma? | Huì yì diǎnr, wǒ yě xǐ huan chàng gē.	Can you dance? | A little, I also like singing.	هَلْ تَسْتَطِيعُ أَنْ تَرْقُصَ؟ | أَسْتَطِيعُ قَلِيلًا، وَأُحِبُّ الْغِنَاءَ أَيْضًا.	Hal tastaṭīʿu an tarquṣ? | Astaṭīʿu qalīlan, waʾuḥibbu al-ghināʾa ayḍan.	draft		
