id	script	reading	english	tags	status	checks	note
h3x023	外面下雨了，你带伞了吗？｜带了，我的伞是蓝的。	Wài mian xià yǔ le, nǐ dài sǎn le ma? | Dài le, wǒ de sǎn shì lán de.	It's raining outside, did you bring an umbrella? | I did, mine is blue.	exchange,weather	verified	claude-blind,claude-review	
h3x024	现在是什么季节？｜是秋天，天气很舒服。	Xiàn zài shì shén me jì jié? | Shì qiū tiān, tiān qì hěn shū fu.	What season is it now? | Autumn, and the weather is nice.	exchange,weather	verified	claude-blind,claude-review	
h3x025	今天真热，我想开空调。｜好，我马上去开。	Jīn tiān zhēn rè, wǒ xiǎng kāi kōng tiáo. | Hǎo, wǒ mǎ shàng qù kāi.	It's so hot today, I want to turn on the air conditioner. | Okay, I'll go do it right now.	exchange,weather	verified	claude-blind,claude-review	
h3x026	今天天气怎么样？｜不冷也不热，很舒服。	Jīn tiān tiān qì zěn me yàng? | Bù lěng yě bú rè, hěn shū fu.	How's the weather today? | Not cold, not hot, very pleasant.	exchange,weather	verified	claude-blind,claude-review	
h3x027	你怎么感冒了？｜昨天很冷，我忘了多穿衣服。	Nǐ zěn me gǎn mào le? | Zuó tiān hěn lěng, wǒ wàng le duō chuān yī fu.	Why did you catch a cold? | It was cold yesterday and I forgot to wear more clothes.	exchange,weather	verified	claude-blind,claude-review	
h3x028	明天会下雪吗？｜可能会，冬天快到了。｜太好了，我想玩雪！	Míng tiān huì xià xuě ma? | Kě néng huì, dōng tiān kuài dào le. | Tài hǎo le, wǒ xiǎng wán xuě!	Will it snow tomorrow? | Maybe, winter is almost here. | Great, I want to play in the snow!	exchange,weather	verified	claude-blind,claude-review	
h3x029	你怎么还不睡觉？｜我睡不着，我有点儿害怕。｜别怕，我在这儿。	Nǐ zěn me hái bú shuì jiào? | Wǒ shuì bù zhe, wǒ yǒu diǎnr hài pà. | Bié pà, wǒ zài zhèr.	Why aren't you asleep yet? | I can't sleep, I'm a little scared. | Don't be scared, I'm here.	exchange,sleep	verified	claude-blind,claude-review	
h3x030	你几点睡觉？｜我一般十点睡。｜我也是。	Nǐ jǐ diǎn shuì jiào? | Wǒ yì bān shí diǎn shuì. | Wǒ yě shì.	What time do you go to bed? | Usually at ten. | Me too.	exchange,sleep	verified	claude-blind,claude-review	
h3x031	你看起来很累。｜是啊，今天我练习了很久。	Nǐ kàn qǐ lái hěn lèi. | Shì a, jīn tiān wǒ liàn xí le hěn jiǔ.	You look tired. | Yeah, I practiced for a long time today.	exchange,sleep	verified	claude-blind,claude-review	
h3x032	月亮出来了，我们睡觉吧。｜好，晚安。	Yuè liang chū lái le, wǒ men shuì jiào ba. | Hǎo, wǎn ān.	The moon is out, let's go to sleep. | Okay, good night.	exchange,sleep	verified	claude-blind,claude-review	
h3x033	我想睡觉了。｜再玩一会儿，好吗？｜不行，明天还要爬山。	Wǒ xiǎng shuì jiào le. | Zài wán yí huìr, hǎo ma? | Bù xíng, míng tiān hái yào pá shān.	I'm sleepy. | Play a little longer, okay? | No, we have to climb the mountain tomorrow.	exchange,sleep	verified	claude-blind,claude-review	
h3x034	你怎么这么累？｜我昨天做作业做到很晚。	Nǐ zěn me zhè me lèi? | Wǒ zuó tiān zuò zuò yè zuò dào hěn wǎn.	Why are you so tired? | I did my homework until very late yesterday.	exchange,sleep	verified	claude-blind,claude-review	
h3x035	你在看什么？｜我在看照片，是我小时候的。	Nǐ zài kàn shén me? | Wǒ zài kàn zhào piàn, shì wǒ xiǎo shí hou de.	What are you looking at? | A photo from when I was little.	exchange,random	verified	claude-blind,claude-review	
h3x036	你喜欢音乐吗？｜喜欢，我特别喜欢唱歌。	Nǐ xǐ huan yīn yuè ma? | Xǐ huan, wǒ tè bié xǐ huan chàng gē.	Do you like music? | Yes, I especially love singing.	exchange,random	verified	claude-blind,claude-review	
h3x037	你的脚疼吗？｜有一点儿疼，我想休息。	Nǐ de jiǎo téng ma? | Yǒu yì diǎnr téng, wǒ xiǎng xiū xi.	Does your foot hurt? | A little, I want to rest.	exchange,random	verified	claude-blind,claude-review	
h3x038	周末你想做什么？｜我想去公园玩。｜好，我也去！	Zhōu mò nǐ xiǎng zuò shén me? | Wǒ xiǎng qù gōng yuán wán. | Hǎo, wǒ yě qù!	What do you want to do this weekend? | I want to go play in the park. | Okay, I'm coming too!	exchange,random	verified	claude-blind,claude-review	
h3x039	你会游泳吗？｜会一点儿，我在努力学。	Nǐ huì yóu yǒng ma? | Huì yì diǎnr, wǒ zài nǔ lì xué.	Can you swim? | A little, I'm working hard to learn.	exchange,random	verified	claude-blind,claude-review	
h3x040	你为什么哭了？｜我的球坏了。｜别难过，我们再买一个。	Nǐ wèi shén me kū le? | Wǒ de qiú huài le. | Bié nán guò, wǒ men zài mǎi yí gè.	Why are you crying? | My ball is broken. | Don't be sad, we'll buy another one.	exchange,random	verified	claude-blind,claude-review	
h3x041	你看，天上有一只鸟！｜它飞得真高！	Nǐ kàn, tiān shàng yǒu yì zhī niǎo! | Tā fēi de zhēn gāo!	Look, there's a bird in the sky! | It flies so high!	exchange,random	verified	claude-blind,claude-review	
h3x042	你能帮忙吗？｜当然可以，你要我做什么？	Nǐ néng bāng máng ma? | Dāng rán kě yǐ, nǐ yào wǒ zuò shén me?	Can you help? | Of course, what do you need me to do?	exchange,random	verified	claude-blind,claude-review	
h3x043	你会说中文吗？｜会一点儿，我在学。｜你说得很清楚！	Nǐ huì shuō zhōng wén ma? | Huì yì diǎnr, wǒ zài xué. | Nǐ shuō de hěn qīng chǔ!	Can you speak Chinese? | A little, I'm learning. | You speak very clearly!	exchange,random	verified	claude-blind,claude-review	
h3x044	这只熊猫真胖！｜是啊，它每天吃很多东西。	Zhè zhī xióng māo zhēn pàng! | Shì a, tā měi tiān chī hěn duō dōng xi.	This panda is so chubby! | Yeah, it eats a lot every day.	exchange,random	verified	claude-blind,claude-review	
h3x045	你的照相机在哪儿？｜在我的包里。｜借我用一下，好吗？	Nǐ de zhào xiàng jī zài nǎr? | Zài wǒ de bāo lǐ. | Jiè wǒ yòng yí xià, hǎo ma?	Where's your camera? | In my bag. | Can I borrow it for a bit?	exchange,random	verified	claude-blind,claude-review	
h3x046	我可以借你的书吗？｜可以，你要记得还我。｜一定！	Wǒ kě yǐ jiè nǐ de shū ma? | Kě yǐ, nǐ yào jì de hái wǒ. | Yí dìng!	Can I borrow your book? | Sure, remember to give it back. | I will!	exchange,random	verified	claude-blind,claude-review	
h3x047	你今天为什么这么高兴？｜因为我的成绩很好！	Nǐ jīn tiān wèi shén me zhè me gāo xìng? | Yīn wèi wǒ de chéng jì hěn hǎo!	Why are you so happy today? | Because my grades are great!	exchange,random	verified	claude-blind,claude-review	
h3x048	你的头发真长。｜真的吗？我觉得有点儿重。	Nǐ de tóu fa zhēn cháng. | Zhēn de ma? Wǒ jué de yǒu diǎnr zhòng.	Your hair is so long. | Really? I think it's a bit heavy.	exchange,random	rejected	claude-blind,claude-review,claude-adjudicated	settled by claude-adjudicated: an odd remark: a person's hair does not feel heavy in this way; passed by the reviewer, dropped on Claude's read
h3x049	你在玩什么游戏？｜一个新游戏，很难。｜我可以试一下吗？	Nǐ zài wán shén me yóu xì? | Yí gè xīn yóu xì, hěn nán. | Wǒ kě yǐ shì yí xià ma?	What game are you playing? | A new one, it's hard. | Can I try it?	exchange,random	verified	claude-blind,claude-review	
h3x050	你为什么不说话？｜我在想办法，怎么才能爬上去。	Nǐ wèi shén me bù shuō huà? | Wǒ zài xiǎng bàn fǎ, zěn me cái néng pá shàng qù.	Why aren't you talking? | I'm figuring out how to climb up there.	exchange,random	verified	claude-blind,claude-review	
h3x051	你的自行车真漂亮！｜谢谢，我每天都骑它。	Nǐ de zì xíng chē zhēn piào liang! | Xiè xie, wǒ měi tiān dōu qí tā.	Your bike is so pretty! | Thanks, I ride it every day.	exchange,random	verified	claude-blind,claude-review	
h3x052	这本书是关于什么的？｜是关于一只熊猫的故事。	Zhè běn shū shì guān yú shén me de? | Shì guān yú yì zhī xióng māo de gù shì.	What is this book about? | It's a story about a panda.	exchange,random	verified	claude-blind,claude-review	
h3x053	你在写什么？｜我在给爷爷写信。	Nǐ zài xiě shén me? | Wǒ zài gěi yé ye xiě xìn.	What are you writing? | I'm writing a letter to my grandpa.	exchange,random	verified	claude-blind,claude-review	
h3x054	你的裙子是新的吗？｜不是，是我以前买的。	Nǐ de qún zi shì xīn de ma? | Bú shì, shì wǒ yǐ qián mǎi de.	Is your skirt new? | No, I bought it a while ago.	exchange,random	verified	claude-blind,claude-review	
h3x055	你怎么了？｜我的腿走不动了。	Nǐ zěn me le? | Wǒ de tuǐ zǒu bú dòng le.	What's wrong? | My legs can't walk any more.	exchange,random	verified	claude-blind,claude-review	
h3x056	你听到声音了吗？｜听到了，是有人在唱歌。	Nǐ tīng dào shēng yīn le ma? | Tīng dào le, shì yǒu rén zài chàng gē.	Did you hear that sound? | I did, someone is singing.	exchange,random	verified	claude-blind,claude-review	
h3x057	你想不想去爬山？｜想是想，可是我有点儿担心。｜别担心，我会照顾你。	Nǐ xiǎng bu xiǎng qù pá shān? | Xiǎng shì xiǎng, kě shì wǒ yǒu diǎnr dān xīn. | Bié dān xīn, wǒ huì zhào gù nǐ.	Do you want to go hiking? | I do, but I'm a bit worried. | Don't worry, I'll take care of you.	exchange,random	verified	claude-blind,claude-review	
h3x058	我突然想起一件事。｜什么事？｜今天是妹妹的生日！	Wǒ tū rán xiǎng qǐ yí jiàn shì. | Shén me shì? | Jīn tiān shì mèi mei de shēng rì!	I suddenly remembered something. | What is it? | Today is my little sister's birthday!	exchange,random	verified	claude-blind,claude-review	
h3x059	你喜欢哪个季节？｜我喜欢夏天，可以游泳。	Nǐ xǐ huan nǎ ge jì jié? | Wǒ xǐ huan xià tiān, kě yǐ yóu yǒng.	Which season do you like? | Summer, because I can swim.	exchange,random	verified	claude-blind,claude-review	
h3x060	这个问题你明白了吗？｜还没有，你再讲一遍吧。	Zhè ge wèn tí nǐ míng bái le ma? | Hái méi yǒu, nǐ zài jiǎng yí biàn ba.	Do you understand this problem? | Not yet, please explain it once more.	exchange,random	verified	claude-blind,claude-review	
